source,band,wave,mean,std
NIMS_E6,125,3.825000000000003,0.01830504887143915,0.003198594367860356
NIMS_E6,126,3.850000000000003,0.017454730305325898,0.0029852643163522053
NIMS_E6,127,3.8750000000000027,0.0165629707736947,0.002944677072912923
NIMS_E6,128,3.900000000000003,0.01562410313596181,0.0030450565157670844
NIMS_E6,129,3.9250000000000025,0.014640846821205809,0.0031301739394654993
NIMS_E6,130,3.950000000000003,0.013580032268574146,0.0031005194990399217
NIMS_E6,131,3.975000000000003,0.012662691358824137,0.003195763012323884
NIMS_E6,132,4.000000000000003,0.012153698509583453,0.003210916314009373
NIMS_E6,133,4.025000000000003,0.011586194911145943,0.0033707280291063496
NIMS_E6,134,4.050000000000003,0.010702133156797555,0.003189330041118997
NIMS_E6,135,4.075000000000003,0.009948215791998886,0.0031943921767208765
NIMS_E6,136,4.100000000000003,0.011143813066328641,0.003995054066006536
NIMS_E6,137,4.125000000000003,0.01102843912658522,0.003848350202736319
NIMS_E6,138,4.150000000000003,0.010848382341404963,0.0037938728512993294
NIMS_E6,139,4.175000000000003,0.010257399244037867,0.0036143365332765116
NIMS_E6,140,4.200000000000003,0.00965816437875752,0.0036533079620573337
NIMS_E6,141,4.225000000000003,0.008809313534102805,0.0034158474700853063
NIMS_E6,142,4.2500000000000036,0.007960462689448118,0.003858070186211809
NIMS_E6,143,4.275000000000003,0.008220966763802223,0.003448045991872702
NIMS_E6,144,4.300000000000003,0.008572716480845347,0.0035575669904648623
NIMS_E6,145,4.325000000000003,0.007977723743261757,0.003381242337571205
NIMS_E6,146,4.350000000000003,0.007169249863948631,0.003388435939915754
NIMS_E6,147,4.3750000000000036,0.007169160696002537,0.00348263652222199
NIMS_E6,148,4.400000000000003,0.007150593838679494,0.003338444129884411
NIMS_E6,149,4.425000000000003,0.00708669450106009,0.0031641971436219382
NIMS_E6,150,4.450000000000004,0.00716874127470945,0.0030933709906135263
NIMS_E6,151,4.475000000000003,0.007292916822745674,0.0030801741902582815
NIMS_E6,152,4.5000000000000036,0.00757210589207832,0.003105427308143404
NIMS_E6,153,4.525000000000003,0.007928337609719973,0.003177283263683659
NIMS_E6,154,4.550000000000003,0.008293594491683,0.0033010484315707635
NIMS_E6,155,4.575000000000004,0.008665942574184272,0.003479420979714993
NIMS_E6,156,4.600000000000003,0.009024533364152782,0.003628755229559499
NIMS_E6,157,4.6250000000000036,0.0093664449587497,0.0037596157969377454
NIMS_E6,158,4.650000000000004,0.009560219596680884,0.0037787867972060127
NIMS_E6,159,4.675000000000003,0.009806613305708846,0.0038403691380850353
NIMS_E6,160,4.700000000000004,0.01027271673287503,0.004169197998245972
NIMS_E6,161,4.725000000000004,0.010721133860293733,0.004280536404775778
NIMS_E6,162,4.7500000000000036,0.011151579425065797,0.004165245139843082
NIMS_E6,163,4.775000000000004,0.011742143648256537,0.004172671120186175
NIMS_E6,164,4.800000000000003,0.012589564885993824,0.004293023072140303
NIMS_E6,165,4.825000000000004,0.013226730831963499,0.004495102482592703
NIMS_E6,166,4.850000000000004,0.013312357534310973,0.004452946255758925
NIMS_E6,167,4.8750000000000036,0.013487249859461432,0.004588302367139623
NIMS_E6,168,4.900000000000004,0.014117179139875922,0.004755004947509298
NIMS_E6,169,4.925000000000004,0.014691016518501323,0.005173453386297324
NIMS_E6,170,4.950000000000004,0.014620639073959957,0.005256851532806603
NIMS_E6,171,4.975000000000004,0.015227285622493448,0.005492640174562834
NIMS_E6,172,5.000000000000004,0.015747424847577907,0.005872603670357936
NIMS_E6,173,5.025000000000004,0.01591270750096339,0.0061471231870971225
NIMS_E6,174,5.050000000000004,0.016067450377945557,0.00648137117521789
NIMS_E6,175,5.075000000000004,0.016107259502720097,0.0064911077422862215
NIMS_E6,176,5.100000000000004,0.016147068627494637,0.006551126970383424
NIMS_E6,177,5.125000000000004,0.016194893902167894,0.006488956215782773
NIMS_E6,178,5.150000000000004,0.016242916295281278,0.006464468946004722
NIMS_E6,179,5.175000000000004,0.016285079562280688,0.006476246788461291
NIMS_E6,180,5.200000000000004,0.016326320559428818,0.006497728597601362
NIMS_E15,0,0.7,0.5078923915211042,0.2932149675009706
NIMS_E15,1,0.725,0.4990501233489613,0.29259052855541035
NIMS_E15,2,0.75,0.48727607726652356,0.28531614667716454
NIMS_E15,3,0.775,0.5148840732448751,0.306086039841178
NIMS_E15,4,0.8,0.4828158652003609,0.2841640997429769
NIMS_E15,5,0.8250000000000001,0.5043031505253744,0.29897754534219356
NIMS_E15,6,0.8500000000000001,0.4816203317935995,0.27760877213071905
NIMS_E15,7,0.8750000000000001,0.504327651440972,0.2892452217304055
NIMS_E15,8,0.9000000000000001,0.45713033816726606,0.2641979448326965
NIMS_E15,9,0.9250000000000002,0.46773349650097046,0.2632925140540613
NIMS_E15,10,0.9500000000000002,0.4809671592393618,0.27202493598388555
NIMS_E15,11,0.9750000000000002,0.4310302799493311,0.23451137643587927
NIMS_E15,12,1.0000000000000002,0.5292909606780133,0.25930279575761167
NIMS_E15,13,1.0250000000000004,0.5267963638266645,0.2951888115332023
NIMS_E15,14,1.0500000000000003,0.5154370838959098,0.2776540912695426
NIMS_E15,15,1.0750000000000002,0.5040778039651552,0.2618281325839954
NIMS_E15,16,1.1000000000000003,0.49271852403440036,0.24803823151986998
NIMS_E15,17,1.1250000000000004,0.48135924410364583,0.23664060143593843
NIMS_E15,18,1.1500000000000004,0.4699999641728912,0.22799430008181418
NIMS_E15,19,1.1750000000000003,0.4586406842421365,0.22242042208620505
NIMS_E15,20,1.2000000000000004,0.44728140431138186,0.22015245654225743
NIMS_E15,21,1.2250000000000005,0.4359221243806271,0.2212920711447907
NIMS_E15,22,1.2500000000000004,0.4303225727361013,0.22516457168457443
NIMS_E15,23,1.2750000000000004,0.4109688357016235,0.209537983317809
NIMS_E15,24,1.3000000000000005,0.4126648757108942,0.20953357667010886
NIMS_E15,25,1.3250000000000006,0.437386182237513,0.22750596292471698
NIMS_E15,26,1.3500000000000005,0.43312092865694607,0.22726104941040984
NIMS_E15,27,1.3750000000000004,0.4215556171876225,0.22288316712708292
NIMS_E15,28,1.4000000000000006,0.4179970193988357,0.21156012055144735
NIMS_E15,29,1.4250000000000007,0.3911770810572889,0.18465723400199247
NIMS_E15,30,1.4500000000000006,0.3388986904568264,0.13857460734591479
NIMS_E15,31,1.4750000000000005,0.2987311261542292,0.10431231563933799
NIMS_E15,32,1.5000000000000007,0.29063993746186384,0.09977575302854304
NIMS_E15,33,1.5250000000000008,0.28418683544098633,0.09805135625344198
NIMS_E15,34,1.5500000000000007,0.2944678014477648,0.10010971238456018
NIMS_E15,35,1.5750000000000006,0.30095424900108886,0.1031481888473303
NIMS_E15,36,1.6000000000000008,0.31834114044803374,0.11950428692271936
NIMS_E15,37,1.6250000000000009,0.32324987509702335,0.12185131292876049
NIMS_E15,38,1.6500000000000008,0.30985222936311974,0.11508557520811966
NIMS_E15,39,1.6750000000000007,0.33322336139531766,0.13070037221988862
NIMS_E15,40,1.7000000000000008,0.3537491004069736,0.1484082286377321
NIMS_E15,41,1.7250000000000008,0.35265598723355185,0.15349592765456854
NIMS_E15,42,1.7500000000000009,0.34888839178799796,0.1462203001188801
NIMS_E15,43,1.775000000000001,0.3610329479709841,0.15382495336383825
NIMS_E15,44,1.800000000000001,0.34712496955195266,0.14829498809461897
NIMS_E15,45,1.8250000000000008,0.34320745801745406,0.14662721652559368
NIMS_E15,46,1.850000000000001,0.354399044785444,0.15508116651048268
NIMS_E15,47,1.875000000000001,0.33442515132936723,0.13192746694433752
NIMS_E15,48,1.900000000000001,0.3083813777106234,0.10546702682899399
NIMS_E15,49,1.925000000000001,0.26580190626352984,0.08366352071495084
NIMS_E15,50,1.950000000000001,0.24474362185342846,0.07721318428599817
NIMS_E15,51,1.9750000000000012,0.24658055993749248,0.07578778668036439
NIMS_E15,52,2.000000000000001,0.24214593501704512,0.0760340201362965
NIMS_E15,53,2.0250000000000012,0.2385009545268794,0.07613020491925067
NIMS_E15,54,2.050000000000001,0.25482673364736935,0.07655792933504027
NIMS_E15,55,2.075000000000001,0.25032386318315375,0.07796415231751304
NIMS_E15,56,2.1000000000000014,0.261174829529653,0.08231949933864766
NIMS_E15,57,2.125000000000001,0.27798556115193385,0.08552189882290923
NIMS_E15,58,2.1500000000000012,0.2969635926530044,0.08855255814708209
NIMS_E15,59,2.1750000000000016,0.31418354467544074,0.10465977880480944
NIMS_E15,60,2.200000000000001,0.3141144288448397,0.10595396233684719
NIMS_E15,61,2.2250000000000014,0.31273601063732087,0.10564967821383356
NIMS_E15,62,2.2500000000000013,0.3263507053914193,0.11671302803049168
NIMS_E15,63,2.2750000000000012,0.31487330418370385,0.11023938656715537
NIMS_E15,64,2.3000000000000016,0.30890127485641194,0.1009399239081222
NIMS_E15,65,2.325000000000001,0.30847026775352465,0.10042271538239043
NIMS_E15,66,2.3500000000000014,0.28844999667819554,0.09142111157373385
NIMS_E15,67,2.3750000000000018,0.2763573232502273,0.08624113121670139
