stage,wave_min_um,wave_max_um,n_bands,synth_internal_ood,mean_ood_dist,mean_ood_ratio,ood_dist_E6,ood_ratio_E6,ood_dist_E15,ood_ratio_E15,ood_dist_G2,ood_ratio_G2,ood_dist_E11,ood_ratio_E11
00_baseline,0.7,5.2,181,0.09054353321415934,5.572687705398275,61.54705306971339,6.173350626117121,68.18102120373962,4.473516389231625,49.40735335833676,6.100727372677819,67.37894014881273,5.82221364591665,64.30292009748128
00_baseline,0.7,2.0,53,0.059237709971922584,1.2497664204093062,21.09747996511325,1.0737997765162801,18.126962688096413,2.215989195227183,37.40842039418968,0.72263330762499,12.198872909986392,1.0200047335052642,17.218841119447116
01_ocean_salt_usgs_epsomite,0.7,5.2,181,0.10728905628750997,5.057924994910631,47.14297173249045,5.6727827793945425,52.87382444038809,4.166542384164249,38.83473757252685,5.523350203023945,51.48102092296923,5.255572680188365,48.985169718703375
01_ocean_salt_usgs_epsomite,0.7,2.0,53,0.05563328897795648,0.8977506884130706,16.136933278056816,0.6537929574244364,11.751829842949933,1.985426646447413,35.687744644152744,0.3200480009568129,5.752814566307784,0.6403498859867267,11.510192660553633
