slope_mean,slope_std,curv_mean,curv_std,range_mean,range_std,source
-1.0023431741636606,0.03481197428135478,1.103905057989305,0.13964031779096095,0.9870733183525364,0.010274052864705624,NIMS_E6
-0.31765478661404273,0.3705440331677829,0.3013494104680043,0.2277394649353828,0.5229123977153952,0.29163244481909606,NIMS_E15
-1.0491308384764448,0.01924611808139049,1.004783064734588,0.16880087430371615,0.991861563608941,0.008506039609161836,NIMS_G2
-0.9165038445969639,0.036672708205718246,1.152534715963587,0.2976160076355311,0.9485949883693664,0.032130932008844496,NIMS_E11
-0.4969471543100131,0.06116808503287055,0.4049161196549077,0.3340066514727822,0.5321669066123309,0.07382752310567735,synth_pool
