wavelength_um,value,kind,source_id,source_name,notes
1.1225606,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1228037,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1230469,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1232901,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1235335,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.123777,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1240208,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1242644,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1245083,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1247522,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1249962,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1252402,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1254845,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1257288,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1259736,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1262181,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1264627,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1267076,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1269524,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1271973,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1274424,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1276876,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1279331,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1281785,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.128424,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1286696,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1289154,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1291611,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1294072,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1296532,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1298996,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1301458,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1303922,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1306387,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1308852,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1311319,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1313787,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1316257,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1318729,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1321199,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1323673,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1326146,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1328621,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1331095,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1333572,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.133605,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1338531,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.134101,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1343491,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1345974,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
1.1348457,0.57635289,reflectance,usgs_benzanthracene_nic4,USGS 2-3-Benzanthracene SA-B2403 NIC4aa,USGS Spectral Library v7 ASCII extraction
