member_status,lidvid,spectrum_id,lid,raw_xml,raw_tab,metadata_text
P,urn:nasa:pds:relab:data_reflectance:1101s553::1.1,1101s553,urn:nasa:pds:relab:data_reflectance:1101s553,data/raw/relab/metadata_cache/ftir1/1101s553.xml,data/raw/relab/metadata_cache/ftir1/1101s553.tab,"1101s553.xml | urn:nasa:pds:relab:data_reflectance:1101s553 | 1.1 | relab spectrum id 1101s553 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2001-11-30z | 2001-11-30z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | instrument | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | jb-jlb-553 | sample | jb-jlb-553 | lane calcite | 180 | 250 | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | mineral | particulate | carbonate | calcite | 1 | 1 | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | reflectance | wavelength | 850 | 25921 | nm | biconical | room temperature, dry air | 2001-11-30 | relab | relab | janice l. bishop | 1101s553.tab | 2001-11-30 | reflectance spectrum | 8 | 3635 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8"
P,urn:nasa:pds:relab:data_reflectance:1101s554::1.1,1101s554,urn:nasa:pds:relab:data_reflectance:1101s554,data/raw/relab/metadata_cache/ftir1/1101s554.xml,data/raw/relab/metadata_cache/ftir1/1101s554.tab,"1101s554.xml | urn:nasa:pds:relab:data_reflectance:1101s554 | 1.1 | relab spectrum id 1101s554 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2001-11-30z | 2001-11-30z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | instrument | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | jb-jlb-554 | sample | jb-jlb-554 | lane calcite | rewashed 11/01 | 250 | 355 | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | mineral | particulate | carbonate | calcite | 1 | 1 | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | reflectance | wavelength | 850 | 25921 | nm | biconical | room temperature, dry air | 2001-11-30 | relab | relab | janice l. bishop | 1101s554.tab | 2001-11-30 | reflectance spectrum | 8 | 3635 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8"
P,urn:nasa:pds:relab:data_reflectance:1101s555::1.1,1101s555,urn:nasa:pds:relab:data_reflectance:1101s555,data/raw/relab/metadata_cache/ftir1/1101s555.xml,data/raw/relab/metadata_cache/ftir1/1101s555.tab,"1101s555.xml | urn:nasa:pds:relab:data_reflectance:1101s555 | 1.1 | relab spectrum id 1101s555 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2001-11-30z | 2001-11-30z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | instrument | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | jb-jlb-555 | sample | jb-jlb-555 | lane calcite | 355 | 500 | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | mineral | particulate | carbonate | calcite | 1 | 1 | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | reflectance | wavelength | 850 | 25921 | nm | biconical | room temperature, dry air | 2001-11-30 | relab | relab | janice l. bishop | 1101s555.tab | 2001-11-30 | reflectance spectrum | 8 | 3635 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8"
P,urn:nasa:pds:relab:data_reflectance:1101s556::1.1,1101s556,urn:nasa:pds:relab:data_reflectance:1101s556,data/raw/relab/metadata_cache/ftir1/1101s556.xml,data/raw/relab/metadata_cache/ftir1/1101s556.tab,"1101s556.xml | urn:nasa:pds:relab:data_reflectance:1101s556 | 1.1 | relab spectrum id 1101s556 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2001-11-30z | 2001-11-30z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | instrument | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | jb-jlb-556 | sample | jb-jlb-556 | lane gypsum | rewashed 11/01 | 0 | 63 | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | mineral | particulate | sulfate | gypsum | 1 | 1 | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | reflectance | wavelength | 850 | 25921 | nm | biconical | room temperature, dry air | 2001-11-30 | relab | relab | janice l. bishop | 1101s556.tab | 2001-11-30 | reflectance spectrum | 8 | 3811 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8"
P,urn:nasa:pds:relab:data_reflectance:1101s557::1.1,1101s557,urn:nasa:pds:relab:data_reflectance:1101s557,data/raw/relab/metadata_cache/ftir1/1101s557.xml,data/raw/relab/metadata_cache/ftir1/1101s557.tab,"1101s557.xml | urn:nasa:pds:relab:data_reflectance:1101s557 | 1.1 | relab spectrum id 1101s557 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2001-11-30z | 2001-11-30z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | instrument | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | jb-jlb-557 | sample | jb-jlb-557 | lane gypsum | 63 | 90 | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | mineral | particulate | sulfate | gypsum | 1 | 1 | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | reflectance | wavelength | 850 | 25921 | nm | biconical | room temperature, dry air | 2001-11-30 | relab | relab | janice l. bishop | 1101s557.tab | 2001-11-30 | reflectance spectrum | 8 | 3811 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8"
P,urn:nasa:pds:relab:data_reflectance:1101s558::1.1,1101s558,urn:nasa:pds:relab:data_reflectance:1101s558,data/raw/relab/metadata_cache/ftir1/1101s558.xml,data/raw/relab/metadata_cache/ftir1/1101s558.tab,"1101s558.xml | urn:nasa:pds:relab:data_reflectance:1101s558 | 1.1 | relab spectrum id 1101s558 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2001-11-30z | 2001-11-30z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | instrument | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | jb-jlb-558 | sample | jb-jlb-558 | lane gypsum | 90 | 125 | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | mineral | particulate | sulfate | gypsum | 1 | 1 | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | reflectance | wavelength | 850 | 25921 | nm | biconical | room temperature, dry air | 2001-11-30 | relab | relab | janice l. bishop | 1101s558.tab | 2001-11-30 | reflectance spectrum | 8 | 3811 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8"
P,urn:nasa:pds:relab:data_reflectance:799s364::1.1,799s364,urn:nasa:pds:relab:data_reflectance:799s364,data/raw/relab/metadata_cache/ftir1/799s364.xml,data/raw/relab/metadata_cache/ftir1/799s364.tab,"799s364.xml | urn:nasa:pds:relab:data_reflectance:799s364 | 1.1 | relab spectrum id 799s364 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1999-07-08z | 1999-07-08z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | instrument | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | jb-jlb-364 | sample | jb-jlb-364 | iron oxide silicate sulfate- soil simulant | jb011 0.7 : jb250 0.1 : jb182 0.1 : jb366 0.1 | 0 | 45 | seti institute, nasa ames | janice l. bishop | synthetic sample | synthetic | from natural | solid | inorganic | unconsolidated mixture | particulate | 1 | 1 | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | reflectance | wavelength | 900 | 24924 | nm | biconical | room temperature, dry air | 1999-07-08 | relab | relab | janice l. bishop | 799s364.tab | 1999-07-08 | reflectance spectrum | 8 | 3567 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8"
P,urn:nasa:pds:relab:data_reflectance:799s365::1.1,799s365,urn:nasa:pds:relab:data_reflectance:799s365,data/raw/relab/metadata_cache/ftir1/799s365.xml,data/raw/relab/metadata_cache/ftir1/799s365.tab,"799s365.xml | urn:nasa:pds:relab:data_reflectance:799s365 | 1.1 | relab spectrum id 799s365 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1999-07-08z | 1999-07-08z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | instrument | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | jb-jlb-365 | sample | jb-jlb-365 | iron oxide silicate sulfate- soil simulant | jb248 0.7 : jb250 0.1 : jb182 0.1 : jb366 0.1 | 0 | 45 | seti institute, nasa ames | janice l. bishop | synthetic sample | synthetic | from natural | solid | inorganic | unconsolidated mixture | particulate | 1 | 1 | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | reflectance | wavelength | 900 | 24924 | nm | biconical | room temperature, dry air | 1999-07-08 | relab | relab | janice l. bishop | 799s365.tab | 1999-07-08 | reflectance spectrum | 8 | 3567 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8"
P,urn:nasa:pds:relab:data_reflectance:799s366::1.1,799s366,urn:nasa:pds:relab:data_reflectance:799s366,data/raw/relab/metadata_cache/ftir1/799s366.xml,data/raw/relab/metadata_cache/ftir1/799s366.tab,"799s366.xml | urn:nasa:pds:relab:data_reflectance:799s366 | 1.1 | relab spectrum id 799s366 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1999-07-08z | 1999-07-08z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | instrument | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | jb-jlb-366 | sample | jb-jlb-366 | magnesium sulfate | mgso4-7h2o crystals ground & dry-sieved. | 0 | 45 | fisher scientific | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | mineral | particulate | sulfate | magnesium sulfate | 1 | 1 | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | reflectance | wavelength | 900 | 24924 | nm | biconical | room temperature, dry air | 1999-07-08 | relab | relab | janice l. bishop | 799s366.tab | 1999-07-08 | reflectance spectrum | 8 | 3567 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8"
P,urn:nasa:pds:relab:data_reflectance:bfr1cb014a::1.1,bfr1cb014a,urn:nasa:pds:relab:data_reflectance:bfr1cb014a,data/raw/relab/metadata_cache/ftir2/bfr1cb014a.xml,data/raw/relab/metadata_cache/ftir2/bfr1cb014a.tab,"bfr1cb014a.xml | urn:nasa:pds:relab:data_reflectance:bfr1cb014a | 1.1 | relab spectrum id bfr1cb014a | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2003-12-17z | 2003-12-17z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | thermo nicolet nexus 870 ftir with pike autodiff diffuse reflectance accessory | instrument | urn:nasa:pds:context:instrument:relab.bcf-ftir2 | is_instrument | cb-eac-014-a | sample | cb-eac-014-a | magnesite- crb114 | 0 | 45 | currant creek, nevada | department of geography, university of winnipeg | edward a. cloutis | terrestrial sample | natural | solid | inorganic | mineral | particulate | particulate ground dry-sieved | carbonate | magnesite | 1 | 1 | thermo nicolet nexus 870 ftir with pike autodiff diffuse reflectance accessory | urn:nasa:pds:context:instrument:relab.bcf-ftir2 | is_instrument | reflectance | wavelength | 16673.2 | 99718.8 | nm | biconical | room temperature, dry air | 2003-12-17 | relab | relab | edward a. cloutis | urn:nasa:pds:relab:data_ancillary_chemistry:cb-eac-014-a_specimenchemistry | data_to_ancillary_data | chemical composition | bfr1cb014a.tab | 2003-12-17 | reflectance spectrum | 8 | 260 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8"
P,urn:nasa:pds:relab:data_reflectance:c1be223::1.1,c1be223,urn:nasa:pds:relab:data_reflectance:c1be223,data/raw/relab/metadata_cache/bdr3/c1be223.xml,data/raw/relab/metadata_cache/bdr3/c1be223.tab,"c1be223.xml | urn:nasa:pds:relab:data_reflectance:c1be223 | 1.1 | relab spectrum id c1be223 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2010-09-13z | 2010-09-13z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | be-jfm-223 | sample | be-jfm-223 | magnesite- mgc | for modeling of mixtures (pgg, active missions) | 25 | 45 | purchased from vendor | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | inorganic | mineral | particulate | carbonate | magnesite | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 280 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 2010-09-13 | relab | relab | jack mustard | c1be223.tab | 2010-09-13 | reflectance spectrum | 8 | 465 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1be224::1.1,c1be224,urn:nasa:pds:relab:data_reflectance:c1be224,data/raw/relab/metadata_cache/bdr3/c1be224.xml,data/raw/relab/metadata_cache/bdr3/c1be224.tab,"c1be224.xml | urn:nasa:pds:relab:data_reflectance:c1be224 | 1.1 | relab spectrum id c1be224 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2010-09-13z | 2010-09-13z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | be-jfm-224 | sample | be-jfm-224 | magnesite- mgc | for modeling of mixtures (pgg, active missions) | 45 | 63 | purchased from vendor | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | inorganic | mineral | particulate | carbonate | magnesite | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 280 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 2010-09-13 | relab | relab | jack mustard | c1be224.tab | 2010-09-13 | reflectance spectrum | 8 | 465 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1be225::1.1,c1be225,urn:nasa:pds:relab:data_reflectance:c1be225,data/raw/relab/metadata_cache/bdr3/c1be225.xml,data/raw/relab/metadata_cache/bdr3/c1be225.tab,"c1be225.xml | urn:nasa:pds:relab:data_reflectance:c1be225 | 1.1 | relab spectrum id c1be225 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2010-09-13z | 2010-09-13z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | be-jfm-225 | sample | be-jfm-225 | magnesite- mgc | for modeling of mixtures (pgg, active missions) | 63 | 75 | purchased from vendor | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | inorganic | mineral | particulate | carbonate | magnesite | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 280 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 2010-09-13 | relab | relab | jack mustard | c1be225.tab | 2010-09-13 | reflectance spectrum | 8 | 465 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1be226::1.1,c1be226,urn:nasa:pds:relab:data_reflectance:c1be226,data/raw/relab/metadata_cache/bdr3/c1be226.xml,data/raw/relab/metadata_cache/bdr3/c1be226.tab,"c1be226.xml | urn:nasa:pds:relab:data_reflectance:c1be226 | 1.1 | relab spectrum id c1be226 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2010-09-20z | 2010-09-20z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | be-jfm-226 | sample | be-jfm-226 | magnesite- mgc | for modeling of mixtures (pgg, active missions) | 75 | 106 | purchased from vendor | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | inorganic | mineral | particulate | carbonate | magnesite | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 280 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 2010-09-20 | relab | relab | jack mustard | c1be226.tab | 2010-09-20 | reflectance spectrum | 8 | 465 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1be227::1.1,c1be227,urn:nasa:pds:relab:data_reflectance:c1be227,data/raw/relab/metadata_cache/bdr3/c1be227.xml,data/raw/relab/metadata_cache/bdr3/c1be227.tab,"c1be227.xml | urn:nasa:pds:relab:data_reflectance:c1be227 | 1.1 | relab spectrum id c1be227 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2010-09-20z | 2010-09-20z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | be-jfm-227 | sample | be-jfm-227 | magnesite- mgc | for modeling of mixtures (pgg, active missions) | 106 | 125 | purchased from vendor | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | inorganic | mineral | particulate | carbonate | magnesite | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 280 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 2010-09-20 | relab | relab | jack mustard | c1be227.tab | 2010-09-20 | reflectance spectrum | 8 | 465 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1be228::1.1,c1be228,urn:nasa:pds:relab:data_reflectance:c1be228,data/raw/relab/metadata_cache/bdr3/c1be228.xml,data/raw/relab/metadata_cache/bdr3/c1be228.tab,"c1be228.xml | urn:nasa:pds:relab:data_reflectance:c1be228 | 1.1 | relab spectrum id c1be228 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2010-09-20z | 2010-09-20z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | be-jfm-228 | sample | be-jfm-228 | magnesite- mgc | for modeling of mixtures (pgg, active missions) | 125 | 150 | purchased from vendor | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | inorganic | mineral | particulate | carbonate | magnesite | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 280 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 2010-09-20 | relab | relab | jack mustard | c1be228.tab | 2010-09-20 | reflectance spectrum | 8 | 465 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
