member_status,lidvid,spectrum_id,lid,raw_xml,raw_tab,metadata_text
P,urn:nasa:pds:relab:data_reflectance:c1as05::1.1,c1as05,urn:nasa:pds:relab:data_reflectance:c1as05,data/raw/relab/metadata_cache/bdr2/c1as05.xml,data/raw/relab/metadata_cache/bdr2/c1as05.tab,c1as05.xml | urn:nasa:pds:relab:data_reflectance:c1as05 | 1.1 | relab spectrum id c1as05 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1995-03-09z | 1995-03-09z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | as-lxm-005 | sample | as-lxm-005 | asphaltite #4 | asphaltite shocked at 3.50 km/sec. | 0 | 100 | inst sp sensor tech pla exp | lyuba moroz | terrestrial sample | natural | solid | organic | rock | particulate | sedimentary | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1995-03-09 | relab | relab | lyuba moroz | c1as05.tab | 1995-03-09 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10
P,urn:nasa:pds:relab:data_reflectance:c1as06::1.1,c1as06,urn:nasa:pds:relab:data_reflectance:c1as06,data/raw/relab/metadata_cache/bdr2/c1as06.xml,data/raw/relab/metadata_cache/bdr2/c1as06.tab,c1as06.xml | urn:nasa:pds:relab:data_reflectance:c1as06 | 1.1 | relab spectrum id c1as06 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1995-03-10z | 1995-03-10z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | as-lxm-006 | sample | as-lxm-006 | asphaltite #5 | asphaltite shocked at 3.80 km/sec. | 0 | 100 | inst sp sensor tech pla exp | lyuba moroz | terrestrial sample | natural | solid | organic | rock | particulate | sedimentary | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1995-03-10 | relab | relab | lyuba moroz | c1as06.tab | 1995-03-10 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10
P,urn:nasa:pds:relab:data_reflectance:c1at01::1.1,c1at01,urn:nasa:pds:relab:data_reflectance:c1at01,data/raw/relab/metadata_cache/bdr2/c1at01.xml,data/raw/relab/metadata_cache/bdr2/c1at01.tab,"c1at01.xml | urn:nasa:pds:relab:data_reflectance:c1at01 | 1.1 | relab spectrum id c1at01 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1994-11-17z | 1994-11-17z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | at-eac-001 | sample | at-eac-001 | anthraxolite- ant101 | 0 | 45 | department of geography, university of winnipeg | edward a. cloutis | terrestrial sample | natural | solid | organic | rock | particulate | sedimentary | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1994-11-17 | relab | relab | edward a. cloutis | c1at01.tab | 1994-11-17 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bc01::1.1,c1bc01,urn:nasa:pds:relab:data_reflectance:c1bc01,data/raw/relab/metadata_cache/bdr2/c1bc01.xml,data/raw/relab/metadata_cache/bdr2/c1bc01.tab,"c1bc01.xml | urn:nasa:pds:relab:data_reflectance:c1bc01 | 1.1 | relab spectrum id c1bc01 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1987-04-27z | 1987-04-27z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bc-cmp-001 | sample | bc-cmp-001 | green cheese | green cheese for lunar analogue | brown university, dept. earth, environmental and planetary sciences | carle m. pieters | terrestrial sample | natural | solid | organic | organic | nonparticulate | slab | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 320 | 2700 | nm | bidirectional | 30 | 0 | 30 | ambient | 1987-04-27 | relab | relab | carle m. pieters | c1bc01.tab | 1987-04-27 | reflectance spectrum | 8 | 477 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bl03::1.1,c1bl03,urn:nasa:pds:relab:data_reflectance:c1bl03,data/raw/relab/metadata_cache/bdr2/c1bl03.xml,data/raw/relab/metadata_cache/bdr2/c1bl03.tab,"c1bl03.xml | urn:nasa:pds:relab:data_reflectance:c1bl03 | 1.1 | relab spectrum id c1bl03 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1986-10-31z | 1986-10-31z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bl-cmp-003 | sample | bl-cmp-003 | green leaf | leaf taken every 2 days to study turning to red   sycamore maple leaf run for paul fisher | lincoln field | brown university, dept. earth, environmental and planetary sciences | carle m. pieters | terrestrial sample | natural | solid | organic | organic | nonparticulate | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 350 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1986-10-31 | relab | relab | carle m. pieters | c1bl03.tab | 1986-10-31 | reflectance spectrum | 8 | 226 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bl04::1.1,c1bl04,urn:nasa:pds:relab:data_reflectance:c1bl04,data/raw/relab/metadata_cache/bdr2/c1bl04.xml,data/raw/relab/metadata_cache/bdr2/c1bl04.tab,"c1bl04.xml | urn:nasa:pds:relab:data_reflectance:c1bl04 | 1.1 | relab spectrum id c1bl04 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1991-10-31z | 1991-10-31z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bl-jfm-004 | sample | bl-jfm-004 | maple leaf | spectrum of both top and bottom surfaces taken | ri | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | organic | organic | nonparticulate | slab | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1991-10-31 | relab | relab | jack mustard | c1bl04.tab | 1991-10-31 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bl05::1.1,c1bl05,urn:nasa:pds:relab:data_reflectance:c1bl05,data/raw/relab/metadata_cache/bdr2/c1bl05.xml,data/raw/relab/metadata_cache/bdr2/c1bl05.tab,"c1bl05.xml | urn:nasa:pds:relab:data_reflectance:c1bl05 | 1.1 | relab spectrum id c1bl05 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1991-11-05z | 1991-11-05z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bl-jfm-005 | sample | bl-jfm-005 | red maple leaf | collected by jfm | ri | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | organic | organic | nonparticulate | slab | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1991-11-05 | relab | relab | jack mustard | c1bl05.tab | 1991-11-05 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bl06::1.1,c1bl06,urn:nasa:pds:relab:data_reflectance:c1bl06,data/raw/relab/metadata_cache/bdr2/c1bl06.xml,data/raw/relab/metadata_cache/bdr2/c1bl06.tab,"c1bl06.xml | urn:nasa:pds:relab:data_reflectance:c1bl06 | 1.1 | relab spectrum id c1bl06 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1991-11-01z | 1991-11-01z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bl-jfm-006 | sample | bl-jfm-006 | oak leaf | oak leaf (brown) | ri | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | organic | organic | nonparticulate | slab | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1991-11-01 | relab | relab | jack mustard | c1bl06.tab | 1991-11-01 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bl07::1.1,c1bl07,urn:nasa:pds:relab:data_reflectance:c1bl07,data/raw/relab/metadata_cache/bdr2/c1bl07.xml,data/raw/relab/metadata_cache/bdr2/c1bl07.tab,"c1bl07.xml | urn:nasa:pds:relab:data_reflectance:c1bl07 | 1.1 | relab spectrum id c1bl07 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1991-11-01z | 1991-11-01z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bl-jfm-007 | sample | bl-jfm-007 | beach leaf | ri | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | organic | organic | nonparticulate | slab | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1991-11-01 | relab | relab | jack mustard | c1bl07.tab | 1991-11-01 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bl08::1.1,c1bl08,urn:nasa:pds:relab:data_reflectance:c1bl08,data/raw/relab/metadata_cache/bdr2/c1bl08.xml,data/raw/relab/metadata_cache/bdr2/c1bl08.tab,"c1bl08.xml | urn:nasa:pds:relab:data_reflectance:c1bl08 | 1.1 | relab spectrum id c1bl08 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1991-11-04z | 1991-11-04z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bl-jfm-008 | sample | bl-jfm-008 | pine branch | weathered pine branch with no bark | ri | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | organic | organic | nonparticulate | slab | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1991-11-04 | relab | relab | jack mustard | c1bl08.tab | 1991-11-04 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bl09::1.1,c1bl09,urn:nasa:pds:relab:data_reflectance:c1bl09,data/raw/relab/metadata_cache/bdr2/c1bl09.xml,data/raw/relab/metadata_cache/bdr2/c1bl09.tab,"c1bl09.xml | urn:nasa:pds:relab:data_reflectance:c1bl09 | 1.1 | relab spectrum id c1bl09 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1991-11-04z | 1991-11-04z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bl-jfm-009 | sample | bl-jfm-009 | pine branch | pine branch with bark | ri | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | organic | organic | nonparticulate | slab | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1991-11-04 | relab | relab | jack mustard | c1bl09.tab | 1991-11-04 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bl10::1.1,c1bl10,urn:nasa:pds:relab:data_reflectance:c1bl10,data/raw/relab/metadata_cache/bdr2/c1bl10.xml,data/raw/relab/metadata_cache/bdr2/c1bl10.tab,"c1bl10.xml | urn:nasa:pds:relab:data_reflectance:c1bl10 | 1.1 | relab spectrum id c1bl10 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1991-11-04z | 1991-11-04z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bl-jfm-010 | sample | bl-jfm-010 | white birch bark | ri | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | organic | organic | nonparticulate | slab | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1991-11-04 | relab | relab | jack mustard | c1bl10.tab | 1991-11-04 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bl11::1.1,c1bl11,urn:nasa:pds:relab:data_reflectance:c1bl11,data/raw/relab/metadata_cache/bdr2/c1bl11.xml,data/raw/relab/metadata_cache/bdr2/c1bl11.tab,"c1bl11.xml | urn:nasa:pds:relab:data_reflectance:c1bl11 | 1.1 | relab spectrum id c1bl11 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1991-11-04z | 1991-11-04z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bl-jfm-011 | sample | bl-jfm-011 | silver birch bark | ri | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | organic | organic | nonparticulate | slab | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1991-11-04 | relab | relab | jack mustard | c1bl11.tab | 1991-11-04 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bl12::1.1,c1bl12,urn:nasa:pds:relab:data_reflectance:c1bl12,data/raw/relab/metadata_cache/bdr2/c1bl12.xml,data/raw/relab/metadata_cache/bdr2/c1bl12.tab,"c1bl12.xml | urn:nasa:pds:relab:data_reflectance:c1bl12 | 1.1 | relab spectrum id c1bl12 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1991-11-04z | 1991-11-04z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bl-jfm-012 | sample | bl-jfm-012 | norway maple bark | ri | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | organic | organic | nonparticulate | slab | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1991-11-04 | relab | relab | jack mustard | c1bl12.tab | 1991-11-04 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bl13::1.1,c1bl13,urn:nasa:pds:relab:data_reflectance:c1bl13,data/raw/relab/metadata_cache/bdr2/c1bl13.xml,data/raw/relab/metadata_cache/bdr2/c1bl13.tab,"c1bl13.xml | urn:nasa:pds:relab:data_reflectance:c1bl13 | 1.1 | relab spectrum id c1bl13 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1991-11-06z | 1991-11-06z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bl-jfm-013 | sample | bl-jfm-013 | leaf | yellow-brown leaf | ri | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | organic | organic | nonparticulate | slab | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1991-11-06 | relab | relab | jack mustard | c1bl13.tab | 1991-11-06 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bl14::1.1,c1bl14,urn:nasa:pds:relab:data_reflectance:c1bl14,data/raw/relab/metadata_cache/bdr2/c1bl14.xml,data/raw/relab/metadata_cache/bdr2/c1bl14.tab,"c1bl14.xml | urn:nasa:pds:relab:data_reflectance:c1bl14 | 1.1 | relab spectrum id c1bl14 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1991-11-06z | 1991-11-06z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bl-jfm-014 | sample | bl-jfm-014 | mossy ground | ri | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | organic | organic | nonparticulate | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1991-11-06 | relab | relab | jack mustard | c1bl14.tab | 1991-11-06 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 9 | nm | reflectance | 2 | 10 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1bl15::1.1,c1bl15,urn:nasa:pds:relab:data_reflectance:c1bl15,data/raw/relab/metadata_cache/bdr2/c1bl15.xml,data/raw/relab/metadata_cache/bdr2/c1bl15.tab,"c1bl15.xml | urn:nasa:pds:relab:data_reflectance:c1bl15 | 1.1 | relab spectrum id c1bl15 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1992-04-16z | 1992-04-16z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | bl-jfm-015 | sample | bl-jfm-015 | red flowers from a maple tree | collected by jack mustard 4/16/92 | providence, ri | brown university, dept. earth, environmental and planetary sciences | jack mustard | terrestrial sample | natural | solid | organic | organic | nonparticulate | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 1992-04-16 | relab | relab | jack mustard | c1bl15.tab | 1992-04-16 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 2 | 0 | 21 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8"
