wavelength_um,value,kind,source_id,source_name,notes
0.7,0.9951069176421973,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
0.725,0.9967562539448949,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
0.75,0.9957359018773694,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
0.775,0.9958004296897222,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
0.8,0.9938225426112335,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
0.8250000000000001,0.9856918027737377,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
0.8500000000000001,0.976918939983034,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
0.8750000000000001,0.9745759746090126,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
0.9000000000000001,0.9781301841778384,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
0.9250000000000002,0.9647659117349241,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
0.9500000000000002,0.9413118823209101,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
0.9750000000000002,0.9396545582794431,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.0000000000000002,0.9446807902554357,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.0250000000000004,0.9385177414902274,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.0500000000000003,0.9029633805580384,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.0750000000000002,0.8451785480608851,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.1000000000000003,0.8318369398231465,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.1250000000000004,0.8655235240111927,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.1500000000000004,0.9022206708907673,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.1750000000000003,0.8758204570796604,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.2000000000000004,0.8356480763399937,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.2250000000000005,0.7901195198947887,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.2500000000000004,0.6945280318462662,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.2750000000000004,0.6088807107561935,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.3000000000000005,0.5721302447083344,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.3250000000000006,0.5666104147048152,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.3500000000000005,0.570032456169449,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.3750000000000004,0.614814000185421,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.4000000000000006,0.6363318359615114,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.4250000000000007,0.6941432934409404,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.4500000000000006,0.7061495031189341,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.4750000000000005,0.6729223647773526,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.5000000000000007,0.6181507599987516,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.5250000000000008,0.5349013387315226,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.5500000000000007,0.47039121956171115,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.5750000000000006,0.40638937145495924,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.6000000000000008,0.3738011562739993,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.6250000000000009,0.3842583171569535,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.6500000000000008,0.40977522945976447,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.6750000000000007,0.40542120232837303,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.7000000000000008,0.43486632588417984,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.7250000000000008,0.47641883519224887,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.7500000000000009,0.5517232768156348,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.775000000000001,0.5614651403148395,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.800000000000001,0.5604881309470301,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.8250000000000008,0.5532383031394851,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.850000000000001,0.5430121959119466,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.875000000000001,0.5195381718494292,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.900000000000001,0.4698186819781953,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.925000000000001,0.41479368294510444,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.950000000000001,0.3923676446513581,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
1.9750000000000012,0.3888629524721411,reflectance,usgs_ammonium_chloride,USGS Ammonium Chloride GDS77,Replacement for ocean_salt; baseline retained outside measured coverage
