spec_000,spec_001,spec_002,spec_003,spec_004,spec_005,spec_006,spec_007,spec_008,spec_009,spec_010,spec_011,spec_012,spec_013,spec_014,spec_015,spec_016,spec_017,spec_018,spec_019,spec_020,spec_021,spec_022,spec_023,spec_024,spec_025,spec_026,spec_027,spec_028,spec_029,spec_030,spec_031,spec_032,spec_033,spec_034,spec_035,spec_036,spec_037,spec_038,spec_039,spec_040,spec_041,spec_042,spec_043,spec_044,spec_045,spec_046,spec_047,spec_048,spec_049,spec_050,spec_051,spec_052,encounter,hemisphere,terrain,geo_unit,p_spec,p_full,dv_spec,dv_full,delta_geo,delta_rad,delta_full,ood_dist,ood_ratio
0.88348788022995,0.909950953722,0.9376188177328844,0.8494988243088474,0.8998117832037122,0.9296498500383824,0.9689506333607892,0.9186659423204568,0.9414195395607984,0.8755363917532765,0.8409920440270348,0.818314080054943,0.8377267191043272,0.8564574182033539,0.8289894672540516,0.8496471670957711,0.8571357855925689,0.7764043805690913,0.8007565498352046,0.7674931647685859,0.7596021513220886,0.7324345313585716,0.7121705775077527,0.7318676783488347,0.7204486147654011,0.7251548886299133,0.7230038679563082,0.7159160806582524,0.6354660767775322,0.5443566932532066,0.4472973624101058,0.3765064962781392,0.3576343515744575,0.3532407827102221,0.3762454941868782,0.3858228882917991,0.4080187227305781,0.4082027588899319,0.4214368935289053,0.4307404345479504,0.4401853520136612,0.4534666257343072,0.44299810895553,0.4477079764179802,0.4248984716404443,0.4405612695675631,0.4145415891175981,0.3726516171890198,0.2872246339403342,0.2086022925559587,0.1730816008030683,0.1494600147694008,0.1776070642174432,G2,trailing,chaos,chl,0.09123822743626354,0.00047262043392430484,-2.2986090136995165,-7.656745224742101,2.415470912859478,-0.3714293363799923,2.0440415764794864,0.30948422597809616,5.371559076775581
0.8858457803726196,0.8845119866041037,0.933622807264328,0.9557915957829424,0.9668493518462546,0.9791008307383612,0.9966978939679952,0.936885419717202,0.9509407254575774,0.8968862299700734,0.8711932672904089,0.8457451847883368,0.8478837219568398,0.8132774788599748,0.8077812754190885,0.8326609432697296,0.8461769271541286,0.8355946295536482,0.8134894288503208,0.79202510370658,0.7686237073773123,0.7419636598000158,0.7310226802642529,0.7397459589518033,0.7034767827311694,0.7094095468521118,0.7200907963972826,0.7119705434028919,0.6634530535111064,0.5625284037827533,0.4609678534361036,0.3979591430379792,0.3730364592029498,0.3810470570738499,0.3982289031147957,0.3943902749281663,0.4105882119401662,0.4216197199546374,0.4288151854527864,0.4493674276203945,0.4605839323539,0.4549607586586612,0.4566240115807607,0.4424631307865012,0.4376073586986439,0.4362824595891513,0.414028379652235,0.3661690505071616,0.2900159297318287,0.2121166194079021,0.1765392106383239,0.1689253531653305,0.1778303641697456,G2,trailing,chaos,chl,0.13329509426916827,0.0033191940846663175,-1.872133132039568,-5.704708556274634,2.415470912859478,-0.3714293363799914,2.0440415764794864,0.28869762527282083,5.0107767030024055
0.8788160085678101,0.901085766003682,0.9200320367629712,0.940663791339816,0.9760706901550292,0.9902936220169068,0.997058799633613,0.9646719772082109,0.9460022786191402,0.9185822146539472,0.9013095420140488,0.8661145072716931,0.8455736980988425,0.8156923248217656,0.8119215442584111,0.8212838461765876,0.8316528916819216,0.825864075926634,0.8142957536073832,0.794224992623696,0.7671815502137291,0.7441515665787916,0.7344984357173626,0.738315985752986,0.7198560644383631,0.722080260515213,0.7159870303594149,0.6956492882508498,0.6430876447604257,0.5561147393851446,0.4640379293606835,0.402344331374535,0.3846350176976277,0.3954306110739707,0.409090381860733,0.4100175169798044,0.4247794614897835,0.4270424058804145,0.4250525427960801,0.4379392615680037,0.4501115434444867,0.451119808972567,0.4450533819886355,0.4364345758810811,0.4341623474811685,0.4265823970620449,0.4094833729367601,0.365145964640767,0.2864468632073231,0.2053421989254566,0.1726193813985335,0.1698788214346458,0.1795785964334605,G2,trailing,chaos,chl,0.2894488600649271,0.0023014133767531413,-0.8980622900986613,-6.071927767451497,2.415470912859478,-0.3714293363799914,2.0440415764794864,0.29136966523342844,5.057153930980818
0.8747684359550476,0.8934080935441531,0.9190975941144504,0.9384201182663896,0.973289593366476,0.9902111887931824,0.9966285210389356,0.949637960929137,0.9493374651624956,0.918813490685616,0.8994084605803858,0.8784836356456462,0.8288291371785677,0.8128015605302957,0.8087286729079026,0.8220468754951771,0.8314847037138626,0.8311047471486606,0.8141153019208176,0.7907492912732638,0.7642732297131454,0.7394194382887619,0.7255854757932516,0.729620375083043,0.7174817864922272,0.7183260560035706,0.7086290790484501,0.686690758741819,0.6346274678523728,0.5458604348573649,0.4566539002152593,0.4024567338136525,0.384746910402408,0.3895186520539797,0.4012073189020157,0.4005561742645043,0.4194674334306827,0.4118530587508128,0.4179314894466107,0.43893354103483,0.4406859246584085,0.4369550621372529,0.4264455523628455,0.4194677975671044,0.4154637900120454,0.40281377606667,0.3923605478357992,0.3499010775052723,0.2745007177193952,0.1964840007467743,0.1678144948920984,0.1704114052070968,0.1758092560758992,G2,trailing,chaos,chl,0.44651469484184336,0.0036268354606597674,-0.21476289189490883,-5.615761356470026,2.415470912859478,-0.3714293363799914,2.0440415764794846,0.31964613164221684,5.547934064660449
0.87015700340271,0.8861327400574317,0.9126525869736304,0.9358433011833948,0.9619349122047424,0.9866342214437632,0.9956477830043206,0.9439713129630456,0.9503832391200174,0.9185102586527818,0.8897593915462494,0.8720707013056826,0.8306731352439293,0.8118563133936663,0.8077324894758371,0.817779311308494,0.8311919365150128,0.8303606138779567,0.8171850222807665,0.7817338326802621,0.7541822392968137,0.734564922406123,0.7214641396815961,0.7256509340726413,0.7080483084894231,0.7109910547733307,0.6956810951232909,0.6806906429620889,0.6297978153595561,0.534402001406498,0.4383971576507279,0.3888536754709023,0.3812108348195369,0.3858128756284714,0.398957297205925,0.3934813070755739,0.4136315291868773,0.3962198576101889,0.4085232369972826,0.4355650503059913,0.4283793153671117,0.4197079898982212,0.40506423665927,0.4035299108631309,0.3987750738744992,0.3906624812346239,0.378505382158747,0.3387300482883305,0.257715587985926,0.1821135671316891,0.1605203534794036,0.1622432703259347,0.1674892658018061,G2,trailing,chaos,chl,0.5934398925137684,0.0046813619865561755,0.37820414866568586,-5.359473834743396,2.4154709128594787,-0.3714293363799914,2.0440415764794864,0.36174854888364893,6.278684140121205
0.8572970032691956,0.8761656811604133,0.904650920171004,0.9269812498383848,0.9645876893630392,0.9772578918016872,0.9933881622094376,0.9515130368562844,0.9490525185606864,0.921786800140643,0.8828355624125555,0.8765963361813472,0.8263920660202319,0.8065917927485247,0.8058432560700637,0.8196701017709879,0.8272405151694898,0.8263992635103372,0.819710546044203,0.7864217966794969,0.7535323102501829,0.7250326284995443,0.7104469092992636,0.7156735603625958,0.7036144980068865,0.7065181076526642,0.7002609793956462,0.6872697238738721,0.623510125967173,0.5195161403367347,0.4367801831318785,0.3925472456675308,0.3712436674879147,0.3715606331825256,0.3856893762946129,0.3937089961308699,0.4065821175374291,0.4098439555901747,0.4025747154864315,0.4054321328113819,0.4129120881740863,0.4068065604259228,0.3947820010093542,0.378911033444021,0.3646805523912568,0.3598102068671813,0.3523224289618231,0.3167139570375054,0.2471861140481351,0.1759615977833553,0.146900944554486,0.1526658163331021,0.1605861180701018,G2,trailing,chaos,chl,0.5544401052324025,0.0026245480199497085,0.2186271033477084,-5.94021858245585,2.415470912859478,-0.3714293363799914,2.0440415764794864,0.4120541124739097,7.151812022040141
0.8569281697273254,0.8740978172192206,0.9074852081445548,0.9273629661734776,0.9647692102652328,0.9894846962048456,0.9952483855761014,0.9563145206524776,0.9502617061593152,0.930866209605268,0.8763867864241969,0.8943638819914597,0.8502665460109711,0.8104904381128458,0.8104568334726188,0.8295651156168717,0.8369817597985728,0.8319570167706563,0.8166444338285007,0.7889347014518885,0.7622153390788664,0.7449985815928531,0.7325753913475916,0.7257913782046391,0.7143697457752008,0.7136731088161469,0.7060030882175151,0.686762504852735,0.6224494741513183,0.523911060044592,0.4439789996697355,0.4015139624476432,0.3907539961429743,0.3977536893807925,0.4004298195242882,0.4080903253876246,0.4144315848633704,0.41637999690496,0.4106351371240799,0.4111753373310484,0.417236706155997,0.4123535974957477,0.3977268854012856,0.3873730428602504,0.379154054940432,0.3730931574335466,0.3548650120409967,0.3172122224080607,0.2507852589947048,0.1812671736396591,0.1537469759640565,0.1564311378303615,0.1638383200798911,G2,trailing,chaos,chl,0.5740415229503443,0.0030145956842861227,0.2983598635336563,-5.801270410462468,2.4154709128594796,-0.3714293363799914,2.0440415764794864,0.3795152484157811,6.587051637154555
0.854835569858551,0.8727916712944325,0.9047789683708778,0.9216916852324972,0.9611111805989192,0.9779849960253788,0.9953944999438066,0.954032793870339,0.9440423104599232,0.9298142922743586,0.874291710670178,0.880308906848614,0.8563476204872131,0.8107758058951452,0.8119589420465323,0.8284753304261427,0.8388064805144969,0.8292697250843049,0.8109141984811197,0.7873673615547327,0.7591548345724128,0.7389302537991449,0.7286856371622819,0.7297766291178189,0.7128362050458389,0.7136730313301086,0.7025896916022667,0.6818426677813897,0.6190964689621563,0.5231075841805031,0.4432075442029882,0.4000323755236771,0.390876688177769,0.3991902124423247,0.3989052161574363,0.410754106251093,0.4160837759460069,0.4144508063793182,0.4112126434443097,0.4116511386016319,0.412922771848165,0.4066808213447702,0.3913116059624232,0.3869494987630296,0.3783368466000904,0.3691098701495391,0.3497434345241706,0.3155446935202425,0.2480351551510815,0.1785188861962021,0.1537270299319563,0.1555160427915639,0.1634103120286802,G2,trailing,chaos,chl,0.4883545416772715,0.002216845060222506,-0.04659025906615921,-6.10945093202605,2.4154709128594796,-0.3714293363799914,2.0440415764794864,0.3833368750935226,6.6533816525341525
0.8523817658424377,0.8742237049799699,0.9025517601233264,0.9254849575858078,0.9646406934811518,0.9831281130130476,0.9946486010001256,0.9511938370191134,0.93844613637633,0.940479459653374,0.8967550584903131,0.8696794143089882,0.8189490850155169,0.8075281633780553,0.8132639142183158,0.8240599953211271,0.8344588650239481,0.8309482938968218,0.8167660000232551,0.794023892741937,0.7682250563242261,0.7458312144646276,0.7292282397930439,0.7309936826045697,0.7136524294528012,0.7133160650730133,0.699010039292849,0.680305650142523,0.6213829187246473,0.5293203336525695,0.4505564244893884,0.4075722391788775,0.3974416649112335,0.4018708559182974,0.4014304235577583,0.4060425717097062,0.4168517838492704,0.4122966122168761,0.4111975240753071,0.4149428647139976,0.4128146627774605,0.4053454361427789,0.3948872226935166,0.3907566392558745,0.3790148782090666,0.369185453424087,0.3479705965610298,0.314181397130206,0.2435927880906504,0.1722758106915886,0.152330938369835,0.1559526041663926,0.1680413618740907,G2,trailing,chaos,chl,0.4732653363195554,0.002433700078879711,-0.10704074132833552,-6.015905847164238,2.4154709128594787,-0.3714293363799923,2.0440415764794855,0.37567806313282665,6.52045157903921
0.893027663230896,0.9104135774649108,0.91547045478454,0.8728327655610242,0.9694846034049986,0.9736778736114504,0.99141574043494,0.9276892506159268,0.93288302558069,0.8882229746753021,0.871962337768995,0.8406223645577063,0.8438558188768536,0.8500534149316641,0.8188329696655272,0.832769088103221,0.8419174648619987,0.7952271353739959,0.8102934383429011,0.810602344916417,0.7900196258625929,0.758971782831045,0.7441725258643811,0.7522711212818439,0.7439520653636976,0.7349547743797302,0.7251334098669199,0.7158769474579738,0.6474948305350089,0.5637367064011966,0.4871066954273448,0.4238235624936909,0.3967946538558373,0.3985755494007697,0.4142487153410912,0.4254641318550476,0.4389861528672478,0.4319329422253828,0.4392949816596004,0.4471742521072256,0.4557902446159949,0.4817464855210535,0.4824282211753039,0.4680352519298423,0.4564486863055905,0.4583720331008618,0.4460315245321425,0.3927470862408705,0.2975354300833289,0.2194759241694233,0.1859016029085693,0.1731974946698924,0.198291168301955,G2,trailing,chaos,chl,0.19429878413370322,0.0014818233211440004,-1.4223158751740956,-6.5129990534099935,2.415470912859478,-0.3714293363799923,2.0440415764794864,0.21480937925761623,3.728336290100425
