encounter,hemisphere,terrain,geo_unit,n_pixels,mean_p_spec,mean_p_full,median_p_full,mean_dv_spec,mean_dv_full,delta_geo,delta_rad,delta_full,mean_ood_dist,mean_ood_ratio,synth_internal_ood,top1pct_mean_p_full,val_pr_auc_spectral,val_roc_auc_spectral,val_pr_auc_full,val_roc_auc_full,stage_dir,wave_min_um,wave_max_um
E6,leading,chaos,chm,111,0.6079632872172902,0.014177876922615391,0.011581435183120554,0.496472072091236,-4.73905565698906,3.014840524917441,0.7665422001486051,3.7813827250660457,0.6845158278414651,11.88079035891997,0.0576153433636465,0.25452718002338076,0.34832815608777984,0.8153968645144168,0.5690339004354169,0.9044591571723758,data\processed\endmembers_ablation\02_ocean_salt_usgs_epsomite,0.7,2.0
E15,leading,plains,pr,865,0.22315557612656473,0.02818265621966254,0.0006907791206935152,-3.342866633894702,-7.325350345553964,-3.8962611223925903,0.8255748811668271,-3.0706862412257627,2.0023834721195306,34.754343556140796,0.0576153433636465,0.9172198530341075,0.34832815608777984,0.8153968645144168,0.5690339004354169,0.9044591571723758,data\processed\endmembers_ablation\02_ocean_salt_usgs_epsomite,0.7,2.0
G2,trailing,chaos,chl,53,0.3566037921671329,0.0028531816488366933,0.002362472621471862,-0.7794010678983412,-6.0733324179781905,2.415470912859478,-0.3714293363799923,2.0440415764794864,0.3363062396770258,5.837095020284642,0.0576153433636465,0.019758761478419016,0.34832815608777984,0.8153968645144168,0.5690339004354169,0.9044591571723758,data\processed\endmembers_ablation\02_ocean_salt_usgs_epsomite,0.7,2.0
E11,trailing,plains,pr,3431,0.5464304539841938,7.2250930408828606e-06,4.865087650519403e-06,-0.3667822366023314,-12.230069424173568,-3.8962611223925876,-0.3194378595308649,-4.2156989819234525,0.6536324855378632,11.344764016550512,0.0576153433636465,7.32966744999884e-05,0.34832815608777984,0.8153968645144168,0.5690339004354169,0.9044591571723758,data\processed\endmembers_ablation\02_ocean_salt_usgs_epsomite,0.7,2.0
